"timestamp","status","success","response_time_ms","error"
"2026-09-04T14:03:36.9957445+00:00","200","True","281.4",""
"2026-09-04T14:03:37.9963665+00:00","200","True","377.636",""
"2026-09-04T14:03:38.9964366+00:00","200","True","289.896",""
"2026-09-04T14:03:39.9967353+00:00","200","True","254.465",""
"2026-09-04T14:03:40.9967877+00:00","200","True","295.938",""
"2026-09-04T14:03:41.9972009+00:00","200","True","313.376",""
"2026-09-04T14:03:42.9970838+00:00","200","True","242.738",""
"2026-09-04T14:03:43.9971940+00:00","200","True","363.353",""
"2026-09-04T14:03:44.9980833+00:00","200","True","653.479",""
"2026-09-04T14:03:45.9980762+00:00","200","True","295.914",""
"2026-09-04T14:03:46.9986301+00:00","200","True","274.638",""
"2026-09-04T14:03:47.9985954+00:00","200","True","393.242",""
"2026-09-04T14:03:49.0296148+00:00","200","True","375.898",""
"2026-09-04T14:03:50.0299433+00:00","200","True","364.613",""
"2026-09-04T14:03:51.0299788+00:00","200","True","653.202",""
"2026-09-04T14:03:52.0307184+00:00","200","True","178.368",""
"2026-09-04T14:03:53.0315052+00:00","200","True","405.762",""
"2026-09-04T14:03:54.0318252+00:00","200","True","480.899",""
"2026-09-04T14:03:55.0321526+00:00","200","True","349.488",""
"2026-09-04T14:03:56.0321290+00:00","200","True","505.64",""
"2026-09-04T14:03:57.0322842+00:00","200","True","508.965",""
"2026-09-04T14:03:58.0326785+00:00","200","True","470.084",""
"2026-09-04T14:03:59.0332440+00:00","200","True","542.337",""
"2026-09-04T14:04:00.0340023+00:00","200","True","278.204",""
"2026-09-04T14:04:01.0347104+00:00","200","True","320.098",""
"2026-09-04T14:04:02.0352754+00:00","200","True","398.531",""
"2026-09-04T14:04:03.0353044+00:00","200","True","419.202",""
"2026-09-04T14:04:04.0365415+00:00","200","True","612.094",""
"2026-09-04T14:04:05.0370793+00:00","200","True","238.6",""
"2026-09-04T14:04:06.0374482+00:00","200","True","426.264",""
"2026-09-04T14:04:07.0382875+00:00","200","True","290.26",""
"2026-09-04T14:04:08.0389555+00:00","200","True","278.357",""
"2026-09-04T14:04:09.0397061+00:00","200","True","281.61",""
"2026-09-04T14:04:10.0396862+00:00","200","True","288.915",""
"2026-09-04T14:04:11.0400652+00:00","200","True","252.887",""
"2026-09-04T14:04:12.0404260+00:00","200","True","317.519",""
"2026-09-04T14:04:13.0405221+00:00","200","True","553.348",""
"2026-09-04T14:04:14.0408960+00:00","200","True","197.114",""
"2026-09-04T14:04:15.0416081+00:00","200","True","333.69",""
"2026-09-04T14:04:16.0420402+00:00","200","True","370.682",""
"2026-09-04T14:04:17.0423076+00:00","200","True","341.296",""
"2026-09-04T14:04:18.0431688+00:00","200","True","291.094",""
"2026-09-04T14:04:19.0456552+00:00","200","True","258.73",""
"2026-09-04T14:04:20.0472170+00:00","200","True","250.924",""
"2026-09-04T14:04:21.0477833+00:00","200","True","406.382",""
"2026-09-04T14:04:22.0486626+00:00","200","True","303.189",""
"2026-09-04T14:04:23.0493558+00:00","200","True","252.061",""
"2026-09-04T14:04:24.0502084+00:00","200","True","386.148",""
"2026-09-04T14:04:25.0507525+00:00","200","True","424.038",""
"2026-09-04T14:04:26.0513354+00:00","200","True","341.521",""
"2026-09-04T14:04:27.0515088+00:00","200","True","473.528",""
"2026-09-04T14:04:28.0515104+00:00","200","True","287.249",""
"2026-09-04T14:04:29.0521789+00:00","200","True","283.531",""
"2026-09-04T14:04:30.0528667+00:00","200","True","346.668",""
"2026-09-04T14:04:31.0529179+00:00","200","True","300.429",""
"2026-09-04T14:04:32.0527635+00:00","200","True","315.439",""
"2026-09-04T14:04:33.0526262+00:00","200","True","292.489",""
"2026-09-04T14:04:34.0525567+00:00","200","True","313.624",""
"2026-09-04T14:04:35.0526421+00:00","200","True","305.302",""
"2026-09-04T14:04:36.0536786+00:00","200","True","399.074",""
"2026-09-04T14:04:37.0542269+00:00","200","True","326.903",""
"2026-09-04T14:04:38.0550552+00:00","200","True","266.417",""
"2026-09-04T14:04:39.0551086+00:00","200","True","282.091",""
"2026-09-04T14:04:40.0556394+00:00","200","True","262.921",""
"2026-09-04T14:04:41.0560180+00:00","200","True","294.963",""
"2026-09-04T14:04:42.0565002+00:00","200","True","412.456",""
"2026-09-04T14:04:43.0564075+00:00","200","True","341.816",""
"2026-09-04T14:04:44.0566881+00:00","200","True","362.453",""
"2026-09-04T14:04:45.0565597+00:00","200","True","292.178",""
"2026-09-04T14:04:46.0572650+00:00","200","True","319.304",""
"2026-09-04T14:04:47.0582743+00:00","200","True","246.592",""
"2026-09-04T14:04:48.0583509+00:00","200","True","257.683",""
"2026-09-04T14:04:49.0584789+00:00","200","True","278.613",""
"2026-09-04T14:04:50.0586027+00:00","200","True","264.074",""
"2026-09-04T14:04:51.0591496+00:00","200","True","258.286",""
"2026-09-04T14:04:52.0594554+00:00","200","True","278.956",""
"2026-09-04T14:04:53.0603331+00:00","200","True","323.824",""
"2026-09-04T14:04:54.0606542+00:00","200","True","326.406",""
"2026-09-04T14:04:55.0604736+00:00","200","True","318.338",""
"2026-09-04T14:04:56.0616123+00:00","200","True","244.856",""
"2026-09-04T14:04:57.0618689+00:00","200","True","261.233",""
"2026-09-04T14:04:58.0627596+00:00","200","True","1004.598",""
"2026-09-04T14:04:59.0675451+00:00","200","True","920.19",""
"2026-09-04T14:05:00.0682706+00:00","200","True","188.233",""
"2026-09-04T14:05:01.0689488+00:00","200","True","405.784",""
"2026-09-04T14:05:02.0692352+00:00","200","True","471.698",""
"2026-09-04T14:05:03.0694726+00:00","200","True","255.768",""
"2026-09-04T14:05:04.0699245+00:00","200","True","265.563",""
"2026-09-04T14:05:05.0699783+00:00","200","True","318.071",""
"2026-09-04T14:05:06.0722608+00:00","200","True","260.857",""
"2026-09-04T14:05:07.0725764+00:00","200","True","268.073",""
"2026-09-04T14:05:08.0731537+00:00","200","True","339.232",""
"2026-09-04T14:05:09.0741063+00:00","200","True","704.469",""
"2026-09-04T14:05:10.0740578+00:00","200","True","270.926",""
"2026-09-04T14:05:11.0745294+00:00","200","True","259.488",""
"2026-09-04T14:05:12.0744521+00:00","200","True","380.29",""
"2026-09-04T14:05:13.0752683+00:00","200","True","612.615",""
"2026-09-04T14:05:14.0753027+00:00","200","True","249.797",""
"2026-09-04T14:05:15.0756680+00:00","200","True","1124.2",""
"2026-09-04T14:05:16.2001090+00:00","200","True","315.063",""
"2026-09-04T14:05:17.2009204+00:00","200","True","1381.821",""
"2026-09-04T14:05:18.5828774+00:00","200","True","328.726",""
"2026-09-04T14:05:19.5830570+00:00","200","True","381.896",""
"2026-09-04T14:05:20.5834758+00:00","200","True","353.416",""
"2026-09-04T14:05:21.5833120+00:00","200","True","460.695",""
"2026-09-04T14:05:22.5836374+00:00","200","True","482.07",""
"2026-09-04T14:05:23.5842096+00:00","200","True","2544.39",""
"2026-09-04T14:05:26.1299231+00:00","200","True","309.571",""
"2026-09-04T14:05:27.1307107+00:00","200","True","447.466",""
"2026-09-04T14:05:28.1307637+00:00","200","True","550.021",""
"2026-09-04T14:05:29.1312842+00:00","200","True","260.902",""
"2026-09-04T14:05:30.1318085+00:00","200","True","2051.756",""
"2026-09-04T14:05:32.1837843+00:00","200","True","845.468",""
"2026-09-04T14:05:33.1837061+00:00","200","True","548.082",""
"2026-09-04T14:05:34.1844561+00:00","200","True","735.684",""
"2026-09-04T14:05:35.1845928+00:00","200","True","211.842",""
"2026-09-04T14:05:36.1855552+00:00","200","True","984.1",""
"2026-09-04T14:05:37.1860862+00:00","200","True","285.777",""
"2026-09-04T14:05:38.1863998+00:00","200","True","734.964",""
"2026-09-04T14:05:39.1867722+00:00","200","True","809.535",""
"2026-09-04T14:05:40.1867924+00:00","200","True","293.207",""
"2026-09-04T14:05:41.1868820+00:00","200","True","1137.18",""
"2026-09-04T14:05:42.3243566+00:00","200","True","303.118",""
"2026-09-04T14:05:43.3251203+00:00","200","True","440.75",""
"2026-09-04T14:05:44.3255393+00:00","200","True","509.559",""
"2026-09-04T14:05:45.3259288+00:00","200","True","531.928",""
"2026-09-04T14:05:46.3263113+00:00","200","True","262.466",""
"2026-09-04T14:05:47.3264279+00:00","200","True","822.817",""
"2026-09-04T14:05:48.3271850+00:00","200","True","535.278",""
"2026-09-04T14:05:49.3278858+00:00","200","True","457.35",""
"2026-09-04T14:05:50.3297732+00:00","200","True","473.982",""
"2026-09-04T14:05:51.3315246+00:00","200","True","418.436",""
"2026-09-04T14:05:52.3314613+00:00","200","True","547.47",""
"2026-09-04T14:05:53.3314101+00:00","200","True","405.253",""
"2026-09-04T14:05:54.3323604+00:00","200","True","1153.415",""
"2026-09-04T14:05:55.4889921+00:00","200","True","265.214",""
"2026-09-04T14:05:56.4896248+00:00","200","True","320.695",""
"2026-09-04T14:05:57.4897713+00:00","200","True","330.37",""
"2026-09-04T14:05:58.4906264+00:00","200","True","296.404",""
"2026-09-04T14:05:59.4915974+00:00","200","True","556.526",""
"2026-09-04T14:06:00.4918110+00:00","200","True","578.936",""
"2026-09-04T14:06:01.4921452+00:00","200","True","453.009",""
"2026-09-04T14:06:02.4926588+00:00","200","True","292.464",""
"2026-09-04T14:06:03.4926368+00:00","200","True","1003.655",""
"2026-09-04T14:06:04.4965359+00:00","200","True","324.486",""
"2026-09-04T14:06:05.4969112+00:00","200","True","1255.964",""
"2026-09-04T14:06:06.7530903+00:00","200","True","453.647",""
"2026-09-04T14:06:07.7532852+00:00","200","True","507.433",""
"2026-09-04T14:06:08.7532439+00:00","200","True","324.582",""
"2026-09-04T14:06:09.7533406+00:00","200","True","630.389",""
"2026-09-04T14:06:10.7533611+00:00","200","True","183.451",""
"2026-09-04T14:06:11.7534106+00:00","200","True","391.782",""
"2026-09-04T14:06:12.7536355+00:00","200","True","358.997",""
"2026-09-04T14:06:13.7541211+00:00","200","True","834.714",""
"2026-09-04T14:06:14.7542594+00:00","200","True","335.837",""
"2026-09-04T14:06:15.7549465+00:00","200","True","385.961",""
"2026-09-04T14:06:16.7554255+00:00","200","True","298.031",""
"2026-09-04T14:06:17.7561282+00:00","200","True","364.282",""
"2026-09-04T14:06:18.7563072+00:00","200","True","265.413",""
"2026-09-04T14:06:19.7564041+00:00","200","True","817.576",""
"2026-09-04T14:06:20.7565027+00:00","200","True","345.629",""
"2026-09-04T14:06:21.7570131+00:00","200","True","413.181",""
"2026-09-04T14:06:22.7581350+00:00","200","True","548.212",""
"2026-09-04T14:06:23.7588716+00:00","200","True","701.925",""
"2026-09-04T14:06:24.7596371+00:00","200","True","840.339",""
"2026-09-04T14:06:25.7597238+00:00","200","True","498.743",""
"2026-09-04T14:06:26.7600803+00:00","200","True","710.719",""
"2026-09-04T14:06:27.7617093+00:00","200","True","322.643",""
"2026-09-04T14:06:28.7620059+00:00","200","True","514.606",""
"2026-09-04T14:06:29.7620923+00:00","200","True","525.328",""
"2026-09-04T14:06:30.7629340+00:00","200","True","363.557",""
"2026-09-04T14:06:31.7630445+00:00","200","True","424.035",""
"2026-09-04T14:06:32.7639065+00:00","200","True","511.677",""
"2026-09-04T14:06:33.7645132+00:00","200","True","859.734",""
"2026-09-04T14:06:34.7663232+00:00","200","True","346.974",""
"2026-09-04T14:06:35.7696300+00:00","200","True","720.103",""
"2026-09-04T14:06:36.7712320+00:00","200","True","214.217",""
"2026-09-04T14:06:37.7712995+00:00","200","True","575.105",""
"2026-09-04T14:06:38.7718422+00:00","200","True","343.068",""
"2026-09-04T14:06:39.7724037+00:00","200","True","756.474",""
"2026-09-04T14:06:40.7723001+00:00","200","True","456.672",""
"2026-09-04T14:06:41.7724573+00:00","200","True","562.294",""
"2026-09-04T14:06:42.7733155+00:00","200","True","258.643",""
"2026-09-04T14:06:43.7735198+00:00","200","True","463.948",""
"2026-09-04T14:06:44.7761474+00:00","200","True","531.728",""
"2026-09-04T14:06:45.7764421+00:00","200","True","305.261",""
"2026-09-04T14:06:46.7770844+00:00","200","True","689.097",""
"2026-09-04T14:06:47.7779880+00:00","200","True","672.89",""
"2026-09-04T14:06:48.7783748+00:00","200","True","338.908",""
"2026-09-04T14:06:49.7787577+00:00","200","True","422.268",""
"2026-09-04T14:06:50.7795320+00:00","200","True","585.01",""
"2026-09-04T14:06:51.7801635+00:00","200","True","237.887",""
"2026-09-04T14:06:52.7804374+00:00","200","True","345.92",""
"2026-09-04T14:06:53.7811219+00:00","200","True","699.946",""
"2026-09-04T14:06:54.7815172+00:00","200","True","649.578",""
"2026-09-04T14:06:55.7816727+00:00","200","True","414.999",""
"2026-09-04T14:06:56.7821719+00:00","200","True","616.739",""
"2026-09-04T14:06:57.7823979+00:00","200","True","300.893",""
"2026-09-04T14:06:58.7838440+00:00","200","True","431.639",""
"2026-09-04T14:06:59.7848631+00:00","200","True","251.362",""
"2026-09-04T14:07:00.7851534+00:00","200","True","330.26",""
"2026-09-04T14:07:01.7858535+00:00","200","True","425.887",""
"2026-09-04T14:07:02.7863247+00:00","200","True","268.703",""
"2026-09-04T14:07:03.7866795+00:00","200","True","388.82",""
"2026-09-04T14:07:04.7870196+00:00","200","True","360.519",""
"2026-09-04T14:07:05.7871641+00:00","200","True","349.129",""
"2026-09-04T14:07:06.7878476+00:00","200","True","261.038",""
"2026-09-04T14:07:07.7884112+00:00","200","True","434.228",""
"2026-09-04T14:07:08.7892273+00:00","200","True","347.56",""
"2026-09-04T14:07:09.7892065+00:00","200","True","370.458",""
"2026-09-04T14:07:10.7891831+00:00","200","True","262.497",""
"2026-09-04T14:07:11.7890937+00:00","200","True","246.808",""
"2026-09-04T14:07:12.7893163+00:00","200","True","428.618",""
"2026-09-04T14:07:13.7894878+00:00","200","True","361.146",""
"2026-09-04T14:07:14.7901316+00:00","200","True","326.255",""
"2026-09-04T14:07:15.7908770+00:00","200","True","345.913",""
"2026-09-04T14:07:16.7913667+00:00","200","True","271.924",""
"2026-09-04T14:07:17.7922028+00:00","200","True","381.534",""
"2026-09-04T14:07:18.7924384+00:00","200","True","577.954",""
"2026-09-04T14:07:19.7928025+00:00","200","True","257.852",""
"2026-09-04T14:07:20.7934334+00:00","200","True","332.619",""
"2026-09-04T14:07:21.7950387+00:00","200","True","358.235",""
"2026-09-04T14:07:22.7975286+00:00","200","True","542.073",""
"2026-09-04T14:07:23.7990437+00:00","200","True","527.031",""
"2026-09-04T14:07:24.7996247+00:00","200","True","562.866",""
"2026-09-04T14:07:25.8008622+00:00","200","True","517.629",""
"2026-09-04T14:07:26.8014016+00:00","200","True","794.642",""
"2026-09-04T14:07:27.8016105+00:00","200","True","607.145",""
"2026-09-04T14:07:28.8024245+00:00","200","True","742.023",""
"2026-09-04T14:07:29.8029066+00:00","200","True","426.564",""
"2026-09-04T14:07:30.8029617+00:00","200","True","449.262",""
"2026-09-04T14:07:31.8036699+00:00","200","True","404.641",""
"2026-09-04T14:07:32.8039484+00:00","200","True","292.315",""
"2026-09-04T14:07:33.8046927+00:00","200","True","449.204",""
"2026-09-04T14:07:34.8053624+00:00","200","True","379.064",""
"2026-09-04T14:07:35.8058483+00:00","200","True","387.32",""
"2026-09-04T14:07:36.8056997+00:00","200","True","370.296",""
"2026-09-04T14:07:37.8065306+00:00","200","True","370.312",""
"2026-09-04T14:07:38.8073359+00:00","200","True","301.843",""
"2026-09-04T14:07:39.8083766+00:00","200","True","484.029",""
"2026-09-04T14:07:40.8092436+00:00","200","True","384.925",""
"2026-09-04T14:07:41.8095568+00:00","200","True","332.002",""
"2026-09-04T14:07:42.8100170+00:00","200","True","430.536",""
"2026-09-04T14:07:43.8099849+00:00","200","True","524.594",""
"2026-09-04T14:07:44.8101862+00:00","200","True","248.646",""
"2026-09-04T14:07:45.8105195+00:00","200","True","256.027",""
"2026-09-04T14:07:46.8110151+00:00","200","True","308.311",""
"2026-09-04T14:07:47.8117389+00:00","200","True","410.308",""
"2026-09-04T14:07:48.8124814+00:00","200","True","277.302",""
"2026-09-04T14:07:49.8132482+00:00","200","True","246.246",""
"2026-09-04T14:07:50.8138872+00:00","200","True","259.684",""
"2026-09-04T14:07:51.8140156+00:00","200","True","261.537",""
"2026-09-04T14:07:52.8139635+00:00","200","True","247.507",""
"2026-09-04T14:07:53.8139616+00:00","200","True","566.863",""
"2026-09-04T14:07:54.8143795+00:00","200","True","286.056",""
"2026-09-04T14:07:55.8153565+00:00","200","True","294.973",""
"2026-09-04T14:07:56.8159749+00:00","200","True","269.091",""
"2026-09-04T14:07:57.8161571+00:00","200","True","293.508",""
"2026-09-04T14:07:58.8163250+00:00","200","True","293.673",""
"2026-09-04T14:07:59.8168664+00:00","200","True","302.667",""
"2026-09-04T14:08:00.8171021+00:00","200","True","283.394",""
"2026-09-04T14:08:01.8191143+00:00","200","True","352.724",""
"2026-09-04T14:08:02.8193266+00:00","200","True","353.152",""
"2026-09-04T14:08:03.8199882+00:00","200","True","310.411",""
"2026-09-04T14:08:04.8198946+00:00","200","True","374.688",""
"2026-09-04T14:08:05.8211520+00:00","200","True","574.754",""
"2026-09-04T14:08:06.8222015+00:00","200","True","353.924",""
"2026-09-04T14:08:07.8233493+00:00","200","True","292.635",""
"2026-09-04T14:08:08.8233260+00:00","200","True","298.441",""
"2026-09-04T14:08:09.8232150+00:00","200","True","348.277",""
"2026-09-04T14:08:10.8239383+00:00","200","True","261.85",""
"2026-09-04T14:08:11.8242398+00:00","200","True","361.116",""
"2026-09-04T14:08:12.8247957+00:00","200","True","280.434",""
"2026-09-04T14:08:13.8246700+00:00","200","True","322.031",""
"2026-09-04T14:08:14.8252659+00:00","200","True","339.59",""
"2026-09-04T14:08:15.8254723+00:00","200","True","270.956",""
"2026-09-04T14:08:16.8260592+00:00","200","True","376.639",""
"2026-09-04T14:08:17.8261827+00:00","200","True","327.784",""
"2026-09-04T14:08:18.8266560+00:00","200","True","387.045",""
"2026-09-04T14:08:19.8270967+00:00","200","True","347.764",""
"2026-09-04T14:08:20.8272850+00:00","200","True","278.979",""
"2026-09-04T14:08:21.8276156+00:00","200","True","259.268",""
"2026-09-04T14:08:22.8283168+00:00","200","True","418.442",""
"2026-09-04T14:08:23.8281537+00:00","200","True","542.487",""
"2026-09-04T14:08:24.8282948+00:00","200","True","289.346",""
"2026-09-04T14:08:25.8283217+00:00","200","True","262.759",""
"2026-09-04T14:08:26.8285315+00:00","200","True","373.74",""
"2026-09-04T14:08:27.8287482+00:00","200","True","853.652",""
"2026-09-04T14:08:28.8289165+00:00","200","True","305.966",""
"2026-09-04T14:08:29.8292964+00:00","200","True","332.925",""
"2026-09-04T14:08:30.8297418+00:00","200","True","329.666",""
"2026-09-04T14:08:31.8298182+00:00","200","True","368.967",""
"2026-09-04T14:08:32.8303276+00:00","200","True","359.158",""
"2026-09-04T14:08:33.8309728+00:00","200","True","369.038",""
"2026-09-04T14:08:34.8317358+00:00","200","True","297.337",""
"2026-09-04T14:08:35.8325555+00:00","200","True","328.48",""
"2026-09-04T14:08:36.8327873+00:00","200","True","272.312",""
"2026-09-04T14:08:37.8339328+00:00","200","True","443.431",""
"2026-09-04T14:08:38.8344400+00:00","200","True","251.302",""
"2026-09-04T14:08:39.8352999+00:00","200","True","251.274",""
"2026-09-04T14:08:40.8360038+00:00","200","True","255.731",""
"2026-09-04T14:08:41.8361240+00:00","200","True","294.109",""
"2026-09-04T14:08:42.8366286+00:00","200","True","256.761",""
"2026-09-04T14:08:43.8368501+00:00","200","True","426.473",""
"2026-09-04T14:08:44.8367453+00:00","200","True","428.608",""
"2026-09-04T14:08:45.8369728+00:00","200","True","403.3",""
"2026-09-04T14:08:46.8379167+00:00","200","True","374.473",""
"2026-09-04T14:08:47.8378814+00:00","200","True","251.898",""
"2026-09-04T14:08:48.8383590+00:00","200","True","269.256",""
"2026-09-04T14:08:49.8390256+00:00","200","True","329.514",""
"2026-09-04T14:08:50.8391530+00:00","200","True","331.955",""
"2026-09-04T14:08:51.8397140+00:00","200","True","241.2",""
"2026-09-04T14:08:52.8404155+00:00","200","True","421.714",""
"2026-09-04T14:08:53.8405674+00:00","200","True","516.304",""
"2026-09-04T14:08:54.8413372+00:00","200","True","152.964",""
"2026-09-04T14:08:55.8416483+00:00","200","True","388.647",""
"2026-09-04T14:08:56.8417450+00:00","200","True","245.09",""
"2026-09-04T14:08:57.8422660+00:00","200","True","280.318",""
"2026-09-04T14:08:58.8429771+00:00","200","True","296.133",""
"2026-09-04T14:08:59.8435979+00:00","200","True","259.884",""
"2026-09-04T14:09:00.8440058+00:00","200","True","397.378",""
"2026-09-04T14:09:01.8447440+00:00","200","True","258.921",""
"2026-09-04T14:09:02.8451263+00:00","200","True","332.964",""
"2026-09-04T14:09:03.8455073+00:00","200","True","339.824",""
"2026-09-04T14:09:04.8457553+00:00","200","True","429.386",""
"2026-09-04T14:09:05.8458211+00:00","200","True","263.279",""
"2026-09-04T14:09:06.8465036+00:00","200","True","273.496",""
"2026-09-04T14:09:07.8464439+00:00","200","True","610.286",""
"2026-09-04T14:09:08.8470789+00:00","200","True","168.361",""
"2026-09-04T14:09:09.8469174+00:00","200","True","339.932",""
"2026-09-04T14:09:10.8473633+00:00","200","True","275.431",""
"2026-09-04T14:09:11.8472924+00:00","200","True","546.509",""
"2026-09-04T14:09:12.8472674+00:00","200","True","181.756",""
"2026-09-04T14:09:13.8473914+00:00","200","True","324.874",""
"2026-09-04T14:09:14.8477518+00:00","200","True","311.063",""
"2026-09-04T14:09:15.8482324+00:00","200","True","243.317",""
"2026-09-04T14:09:16.8494630+00:00","200","True","321.793",""
"2026-09-04T14:09:17.8518041+00:00","200","True","379.454",""
"2026-09-04T14:09:18.8518026+00:00","200","True","254.397",""
"2026-09-04T14:09:19.8519929+00:00","200","True","263.686",""
"2026-09-04T14:09:20.8522335+00:00","200","True","258.251",""
"2026-09-04T14:09:21.8529895+00:00","200","True","339.007",""
"2026-09-04T14:09:22.8534772+00:00","200","True","300.966",""
"2026-09-04T14:09:23.8539686+00:00","200","True","632.509",""
"2026-09-04T14:09:24.8539063+00:00","200","True","189.995",""
"2026-09-04T14:09:25.8543263+00:00","200","True","293.931",""
"2026-09-04T14:09:26.8547448+00:00","200","True","264.833",""
"2026-09-04T14:09:27.8550958+00:00","200","True","390.302",""
"2026-09-04T14:09:28.8558312+00:00","200","True","264.617",""
"2026-09-04T14:09:29.8559379+00:00","200","True","271.759",""
"2026-09-04T14:09:30.8561315+00:00","200","True","382.214",""
"2026-09-04T14:09:31.8567831+00:00","200","True","437.646",""
"2026-09-04T14:09:32.8568222+00:00","200","True","343.76",""
"2026-09-04T14:09:33.8572582+00:00","200","True","415.048",""
"2026-09-04T14:09:34.8577577+00:00","200","True","286.473",""
"2026-09-04T14:09:35.8573682+00:00","200","True","260.472",""
"2026-09-04T14:09:36.8574838+00:00","200","True","322.899",""
"2026-09-04T14:09:37.8578188+00:00","200","True","261.961",""
"2026-09-04T14:09:38.8582213+00:00","200","True","378.858",""
"2026-09-04T14:09:39.8585532+00:00","200","True","249.702",""
"2026-09-04T14:09:40.8587298+00:00","200","True","413.021",""
"2026-09-04T14:09:41.8592178+00:00","200","True","254.591",""
"2026-09-04T14:09:42.8592375+00:00","200","True","332.832",""
"2026-09-04T14:09:43.8595230+00:00","200","True","279.694",""
"2026-09-04T14:09:44.8596410+00:00","200","True","332.669",""
"2026-09-04T14:09:45.8596906+00:00","200","True","380.633",""
"2026-09-04T14:09:46.8596773+00:00","200","True","285.744",""
"2026-09-04T14:09:47.8598369+00:00","200","True","364.774",""
"2026-09-04T14:09:48.8601058+00:00","200","True","512.42",""
"2026-09-04T14:09:49.8599665+00:00","200","True","127.796",""
"2026-09-04T14:09:50.8602392+00:00","200","True","307.677",""
"2026-09-04T14:09:51.8605870+00:00","200","True","242.103",""
"2026-09-04T14:09:52.8611594+00:00","200","True","370.61",""
